gene_symbol	gene_symbol	is_in_LR_database	isLigand	isReceptor	sum_pseudobulkCellType_expr	sum_pseudobulkCellType_expr_threshold	sum_pseudobulkCellType_expr_filter	highly_variable	means	dispersions	dispersions_norm
ZNF235	ZNF235	False	False	False	1.33817395657533	1	True	False	0.0010125002565608864	-4.448535497927836	-0.80875325
ZNF236	ZNF236	False	False	False	9.74958755054855	1	True	False	0.020914081188586543	-4.673905905608103	-0.9829783
ZNF24	ZNF24	False	False	False	48.087493093775	1	True	False	0.10726511947926011	-3.086559781141683	0.24413674
ZNF248	ZNF248	False	False	False	4.72245170886664	1	True	False	0.007469405325696399	-4.212878420519901	-0.626576
ZNF25	ZNF25	False	False	False	6.74977454197103	1	True	False	0.014283732441848173	-5.022500744241862	-1.2524633
ZNF250	ZNF250	False	False	False	3.28574865595318	1	True	False	0.008377670081884638	-5.641919364494071	-1.7313116
ZNF251	ZNF251	False	False	False	3.27104538376056	1	True	False	0.006990105428831647	-5.091500177433101	-1.305804
ZNF253	ZNF253	False	False	False	6.56436822336577	1	True	False	0.010080319002623116	-3.825231878651264	-0.3269017
ZNF254	ZNF254	False	False	False	11.3612743677536	1	True	False	0.026262400174886652	-4.061162627601587	-0.5092905
ZNF256	ZNF256	False	False	False	4.82979886443827	1	True	False	0.004203008253395767	-4.128661449917032	-0.5614712
ZNF257	ZNF257	False	False	False	4.74464469609492	1	True	False	0.001999788031474693	-3.7239414846758314	-0.24859807
ZNF26	ZNF26	False	False	False	11.2610250421057	1	True	False	0.03747817777833792	-5.323812459142712	-1.4853956
ZNF260	ZNF260	False	False	False	8.12512280970988	1	True	False	0.01640645620132889	-4.075532624810213	-0.5203994
ZNF263	ZNF263	False	False	False	8.69552503648444	1	True	False	0.020211420822333057	-4.48808752497545	-0.8393294
ZNF264	ZNF264	False	False	False	11.1084754617479	1	True	False	0.036005981099907186	-4.177324573524362	-0.59909075
ZNF266	ZNF266	False	False	False	10.8794032756696	1	True	False	0.03354582850263296	-4.763587281078053	-1.0523075
ZNF267	ZNF267	False	False	False	15.9595364548314	1	True	False	0.039781458322766916	-4.073346869033669	-0.51870966
ZNF268	ZNF268	False	False	False	11.8328027183055	1	True	False	0.023421451014757958	-4.524077479129272	-0.8671518
ZNF273	ZNF273	False	False	False	14.3160543784533	1	True	True	0.02143083970868104	-2.6738012111111877	0.5632242
ZNF274	ZNF274	False	False	False	16.5544792808582	1	True	False	0.05460068649331852	-3.9446522722725206	-0.41922092
ZNF275	ZNF275	False	False	False	5.58808515229606	1	True	False	0.015995610143510985	-5.17854741324404	-1.3730968
ZNF276	ZNF276	False	False	False	16.1269180991937	1	True	False	0.052617202740128925	-4.712590395676073	-1.0128838
ZNF277	ZNF277	False	False	False	25.6440329409077	1	True	False	0.07005756935193436	-4.0122496605165345	-0.4714778
ZNF28	ZNF28	False	False	False	6.41005605175961	1	True	False	0.011965688954257286	-4.6125786677000296	-0.93556863
ZNF280B	ZNF280B	False	False	False	6.02835712427998	1	True	False	0.011632596706155372	-4.518987461378144	-0.86321694
ZNF280C	ZNF280C	False	False	False	3.4773759284373	1	True	False	0.010678077087832066	-5.086554669648047	-1.3019809
ZNF280D	ZNF280D	False	False	False	25.398656818215	1	True	False	0.052507167753774356	-3.592399940813357	-0.14690846
ZNF281	ZNF281	False	False	False	28.8151455496737	1	True	False	0.06773126903618093	-3.7227479337519234	-0.24767537
ZNF282	ZNF282	False	False	False	3.82643893747647	1	True	False	0.0068121944290946345	-4.28895345704421	-0.68538666
ZNF283	ZNF283	False	False	False	2.34628876454481	1	True	False	0.005281182417345648	-5.49288982431684	-1.6161027
ZNF284	ZNF284	False	False	False	2.55903418357674	1	True	False	0.003933251705280037	-4.986158069925396	-1.2243682
ZNF286A	ZNF286A	False	False	False	3.41828691704464	1	True	False	0.0038740758792555575	-4.132250098586326	-0.56424546
ZNF286B	ZNF286B	False	False	False	1.27276539603907	1	True	False	0.0014159636323823035	-4.999140666768197	-1.2344046
ZNF287	ZNF287	False	False	False	2.11298216142378	1	True	False	0.004537545451735217	-5.387093953321281	-1.5343161
ZNF292	ZNF292	False	False	False	65.1991185379589	1	True	False	0.11453686246959356	-2.9759967439667996	0.32960868
ZNF296	ZNF296	False	False	False	5.24191802707617	1	True	False	0.011358159244084712	-3.7166020267588844	-0.24292421
ZNF3	ZNF3	False	False	False	17.4100781363577	1	True	False	0.030573826252258303	-3.410889128374906	-0.0065895654
ZNF30	ZNF30	False	False	False	1.52900590819484	1	True	False	0.0027136945332698575	-5.028831056789065	-1.257357
ZNF300	ZNF300	False	False	False	1.56192907262981	1	True	False	0.0010111142428542398	-4.005365793102234	-0.46615615
ZNF302	ZNF302	False	False	False	48.388836943529	1	True	True	0.07708194959764338	-2.2493015434330865	0.89138824
ZNF304	ZNF304	False	False	False	1.71642733367853	1	True	False	0.0010376700734701786	-4.188041010338593	-0.6073752
ZNF316	ZNF316	False	False	False	6.41948935144906	1	True	False	0.015752832985278034	-4.874669170711815	-1.1381805
ZNF317	ZNF317	False	False	False	11.5918895472738	1	True	False	0.02401215225807839	-4.7459537970280055	-1.0386757
ZNF318	ZNF318	False	False	False	11.8907651118253	1	True	False	0.02757752374055741	-4.228199347342732	-0.63842005
ZNF319	ZNF319	False	False	False	2.06686550951355	1	True	False	0.003781234244106291	-5.095175846488404	-1.3086456
ZNF32	ZNF32	False	False	False	19.9188696999467	1	True	False	0.05935159764106088	-4.378928447506588	-0.7549428
ZNF320	ZNF320	False	False	False	9.69758332199197	1	True	False	0.014835968285900615	-3.2470484104389157	0.120069265
ZNF322	ZNF322	False	False	False	4.93692276992751	1	True	False	0.011530468431292861	-3.9191310232740286	-0.39949143
ZNF324	ZNF324	False	False	False	5.52650097989784	1	True	False	0.010794335558766913	-5.188472208483238	-1.3807694
ZNF324B	ZNF324B	False	False	False	2.49960403964353	1	True	False	0.0036115671547660316	-5.828451685567554	-1.8755124
ZNF326	ZNF326	False	False	False	63.5860889779834	1	True	True	0.10870847777879118	-2.2392850897768324	0.8991316
ZNF329	ZNF329	False	False	False	4.24037781008556	1	True	False	0.012063651817557185	-5.7568560670857725	-1.8201646
ZNF330	ZNF330	False	False	False	25.3855893221435	1	True	False	0.05241085640638481	-3.9558099147461734	-0.42784646
ZNF331	ZNF331	False	False	False	49.1686528848857	1	True	True	0.22491520180966618	-1.7112113444783206	1.3073647
ZNF333	ZNF333	False	False	False	9.38127864228599	1	True	False	0.01796191344879117	-4.069590681477285	-0.5158059
ZNF334	ZNF334	False	False	False	1.76443899422919	1	True	False	0.002216760788583861	-3.955542613288429	-0.4276398
ZNF335	ZNF335	False	False	False	8.88951538638865	1	True	False	0.02317995383758063	-5.293822730953922	-1.4622117
ZNF337	ZNF337	False	False	False	4.04427891708404	1	True	False	0.008661467225406174	-4.606470108664433	-0.93084633
ZNF337-AS1	ZNF337-AS1	False	False	False	2.62787798534692	1	True	False	0.00522951599820788	-4.28965298278325	-0.68592745
ZNF33A	ZNF33A	False	False	False	33.8284897006584	1	True	False	0.06464753878146952	-3.0789090308038896	0.25005123
ZNF33B	ZNF33B	False	False	False	19.2520496118349	1	True	False	0.04202602529797474	-3.479514048825668	-0.0596408
ZNF34	ZNF34	False	False	False	3.66284260952399	1	True	False	0.009090326949612707	-4.708135724685456	-1.0094401
ZNF341	ZNF341	False	False	False	1.31690006348824	1	True	False	0.0009775349504349193	-4.593019005266003	-0.9204478
ZNF343	ZNF343	False	False	False	2.13721091455739	1	True	False	0.003953272232856044	-5.085868486148451	-1.3014504
ZNF345	ZNF345	False	False	False	4.81049946457204	1	True	False	0.011801978192972662	-4.768234967326318	-1.0559005
ZNF346	ZNF346	False	False	False	6.03370582226104	1	True	False	0.007714211193180675	-4.132503994354241	-0.56444174
ZNF347	ZNF347	False	False	False	3.79362613557841	1	True	False	0.007340011180119575	-4.853897541982403	-1.1221228
ZNF35	ZNF35	False	False	False	3.72393033107442	1	True	False	0.005208148871905074	-4.264346249284783	-0.6663638
ZNF350	ZNF350	False	False	False	17.4799925434273	1	True	False	0.04481050481177365	-4.810303420470269	-1.0884218
ZNF354A	ZNF354A	False	False	False	12.7784559094256	1	True	False	0.02327552656765818	-4.706140813149135	-1.0078979
ZNF354B	ZNF354B	False	False	False	4.88725728123357	1	True	False	0.015881489702737468	-4.397951449292799	-0.76964873
ZNF354C	ZNF354C	False	False	False	6.42622591828827	1	True	False	0.012798511026794844	-3.7159757893046743	-0.2424401
ZNF358	ZNF358	False	False	False	3.11242850806716	1	True	False	0.008855311848902238	-5.332270760867921	-1.4919343
ZNF362	ZNF362	False	False	False	9.49590983168313	1	True	False	0.020568990028382795	-4.082960277564773	-0.5261414
ZNF367	ZNF367	False	False	False	12.4414195204881	1	True	True	0.013811751892849129	-1.750918632623607	1.2766685
ZNF37A	ZNF37A	False	False	False	24.6908796767987	1	True	False	0.03898670193391199	-3.3772559494118073	0.019410927
ZNF382	ZNF382	False	False	False	2.57838226023827	1	True	False	0.0023502597125386036	-4.466044619748701	-0.8222889
ZNF383	ZNF383	False	False	False	5.12625740263189	1	True	False	0.015860033773091423	-5.687503657990736	-1.766551
ZNF384	ZNF384	False	False	False	12.4958031250829	1	True	False	0.02658554444467409	-4.1431981149811	-0.5727089
ZNF385A	ZNF385A	False	False	False	17.0403736826508	1	True	True	0.034961806906011986	-1.9496998558567327	1.1229986
ZNF385C	ZNF385C	False	False	False	2.26651700304178	1	True	False	0.000154520238767425	-2.1516537923849817	0.9668759
ZNF385D	ZNF385D	False	False	False	5.73403711811118	1	True	False	0.0059280911035740555	-2.5813432427695826	0.6346998
ZNF391	ZNF391	False	False	False	1.9116464264798	1	True	False	0.0037925891734372874	-5.5088994655418375	-1.6284791
ZNF394	ZNF394	False	False	False	34.9001763613783	1	True	False	0.12072931907952143	-4.075075124578388	-0.5200457
ZNF395	ZNF395	False	False	False	18.2154814085543	1	True	False	0.029135489278065165	-3.3059053896553694	0.07456925
ZNF397	ZNF397	False	False	False	9.53114768032905	1	True	False	0.02833502241566428	-4.725312497204901	-1.0227187
ZNF398	ZNF398	False	False	False	5.11738928753182	1	True	False	0.014152805424123142	-5.098875133891418	-1.3115053
ZNF404	ZNF404	False	False	False	1.76581134056297	1	True	False	0.0032138828810843027	-5.237786294073167	-1.4188921
ZNF407	ZNF407	False	False	False	6.69034534728277	1	True	False	0.012205705572595787	-4.455124830612453	-0.81384724
ZNF408	ZNF408	False	False	False	4.24734406527805	1	True	False	0.01086816290965302	-5.032527558219168	-1.2602147
ZNF41	ZNF41	False	False	False	2.80898077967413	1	True	False	0.005831936838867669	-4.838288075805236	-1.1100557
ZNF410	ZNF410	False	False	False	6.16050835028273	1	True	False	0.020546794698123396	-4.210811753266177	-0.62497836
ZNF414	ZNF414	False	False	False	10.7274236323111	1	True	False	0.02311151758849257	-4.7618249833768935	-1.050945
ZNF416	ZNF416	False	False	False	1.23546658604271	1	True	False	0.005780145995462057	-4.957225085216819	-1.2020012
ZNF417	ZNF417	False	False	False	3.15307723875924	1	True	False	0.006501114369309368	-4.81507413857544	-1.0921099
ZNF418	ZNF418	False	False	False	1.768806638544	1	True	False	0.0009391049246865806	-3.8007511391889754	-0.3079766
ZNF419	ZNF419	False	False	False	2.98352210894978	1	True	False	0.006688570418027244	-4.869956001866592	-1.134537
ZNF420	ZNF420	False	False	False	7.35943106142857	1	True	False	0.012977560250998268	-4.812594438207408	-1.0901929
ZNF425	ZNF425	False	False	False	1.24399032299531	1	True	False	0.0018050328100010899	-4.85882017814589	-1.1259283
ZNF426	ZNF426	False	False	False	13.0700591512879	1	True	False	0.02973643684898463	-4.04452935262777	-0.49643198
ZNF428	ZNF428	False	False	False	71.642269987266	1	True	True	0.15373580497261108	-2.530052931923672	0.6743504
ZNF429	ZNF429	False	False	False	15.3341298202931	1	True	False	0.031350808350879236	-3.7810336114402485	-0.29273376
ZNF43	ZNF43	False	False	False	23.7848909056496	1	True	False	0.03293592233877957	-2.968927897173133	0.33507332
ZNF430	ZNF430	False	False	False	26.7960466968973	1	True	False	0.07442131802633663	-4.317828272472638	-0.70770866
ZNF431	ZNF431	False	False	False	26.0100367563799	1	True	False	0.04634172610165671	-3.5964031858184917	-0.15000321
ZNF432	ZNF432	False	False	False	6.89804989527216	1	True	False	0.01578536202211205	-4.638768339401016	-0.95581484
ZNF433	ZNF433	False	False	False	1.87220037011879	1	True	False	0.0003234101297767148	-2.4834816979124983	0.7103527
ZNF436	ZNF436	False	False	False	1.13398365623278	1	True	False	0.001738818692731539	-4.880554952247217	-1.1427306
ZNF436-AS1	ZNF436-AS1	False	False	False	2.30748372815734	1	True	False	0.0024544454218715255	-4.245862130129123	-0.65207446
ZNF438	ZNF438	False	False	False	4.96618902101933	1	True	False	0.007362072782908966	-3.6842691550142033	-0.21792895
ZNF439	ZNF439	False	False	False	10.4323378292254	1	True	False	0.024639961321524347	-4.149568121712879	-0.5776333
ZNF44	ZNF44	False	False	False	10.7431951185068	1	True	False	0.03449870894886207	-5.190279558128799	-1.3821665
ZNF440	ZNF440	False	False	False	5.45315541229699	1	True	False	0.009581431964385899	-3.963234007184406	-0.43358573
ZNF441	ZNF441	False	False	False	3.34047317583688	1	True	False	0.00970404629293642	-5.092907751918015	-1.3068922
ZNF443	ZNF443	False	False	False	1.65828870518823	1	True	False	0.0024163858719801886	-5.277837180164605	-1.4498539
ZNF444	ZNF444	False	False	False	6.54649362414236	1	True	False	0.018230982162229382	-4.544036120024121	-0.88258106
ZNF445	ZNF445	False	False	False	10.2394718380135	1	True	False	0.028473185482675897	-3.639942435221581	-0.1836617
ZNF446	ZNF446	False	False	False	2.33893950615602	1	True	False	0.0072653056480875946	-6.218229583735267	-2.1768343
ZNF449	ZNF449	False	False	False	1.70312658991614	1	True	False	0.0010904105359652982	-4.787618948951285	-1.0708854
ZNF45	ZNF45	False	False	False	3.51721854006511	1	True	False	0.007997562233738176	-5.1073552399982205	-1.318061
ZNF451	ZNF451	False	False	False	56.2965830756478	1	True	True	0.10036248957315423	-1.8841274324082011	1.1736901
ZNF460	ZNF460	False	False	False	8.09911987449462	1	True	False	0.014388590920583463	-3.2993848729007174	0.07961
ZNF461	ZNF461	False	False	False	3.50183601656077	1	True	False	0.013711204794621032	-5.681223223424753	-1.7616959
ZNF462	ZNF462	False	False	False	2.62158180597311	1	True	False	0.0013375913701327217	-4.021888934439497	-0.47892955
ZNF467	ZNF467	False	False	False	8.27177050919887	1	True	True	0.024812001743993454	-2.632127161650732	0.59544075
ZNF468	ZNF468	False	False	False	7.22538940109324	1	True	False	0.017902941434735503	-5.01154310655319	-1.2439923
ZNF470	ZNF470	False	False	False	1.90339180966662	1	True	False	0.0055340168093987825	-5.212572295557177	-1.3994001
ZNF471	ZNF471	False	False	False	1.5528845337372	1	True	False	0.004147380295356517	-5.372452629711851	-1.5229974
ZNF473	ZNF473	False	False	False	2.40761275464786	1	True	False	0.004653730072976648	-5.425412310804647	-1.5639384
ZNF48	ZNF48	False	False	False	3.27929089227853	1	True	False	0.008439182465878589	-5.415788542264107	-1.5564986
ZNF480	ZNF480	False	False	False	26.0955938045289	1	True	False	0.0572858752663602	-3.9156637957740013	-0.39681107
ZNF484	ZNF484	False	False	False	3.05715756401527	1	True	False	0.008088171945772377	-4.814850080810464	-1.0919367
ZNF485	ZNF485	False	False	False	2.0601844863802	1	True	False	0.0015191969369664203	-4.343172767344109	-0.7273015
ZNF486	ZNF486	False	False	False	5.19837701913428	1	True	False	0.007908985918696373	-3.458538093986467	-0.043425113
ZNF487	ZNF487	False	False	False	7.89696234893166	1	True	False	0.015872620248975188	-3.8264013915537434	-0.3278058
ZNF490	ZNF490	False	False	False	4.99576240422253	1	True	False	0.006357888590680684	-3.356260400770624	0.03564176
ZNF492	ZNF492	False	False	False	4.21698990191514	1	True	False	0.006288636744083331	-4.464634778602694	-0.821199
ZNF493	ZNF493	False	False	False	14.9983070010952	1	True	False	0.03385623388275482	-4.236693677035284	-0.6449867
ZNF496	ZNF496	False	False	False	6.38508139230828	1	True	False	0.011028478250853497	-4.024837087490515	-0.48120865
ZNF500	ZNF500	False	False	False	4.12621834321802	1	True	False	0.010648537297759218	-4.797629851820483	-1.0786245
ZNF501	ZNF501	False	False	False	1.44311308190366	1	True	False	0.0037716423499494526	-5.83148273533466	-1.8778555
ZNF502	ZNF502	False	False	False	2.45233196210465	1	True	False	0.006989339800422131	-5.353318983145258	-1.5082059
ZNF503	ZNF503	False	False	False	9.68841901963017	1	True	False	0.013487547191435469	-3.2078821512443914	0.15034717
ZNF506	ZNF506	False	False	False	13.5027947091497	1	True	False	0.026281762429187457	-4.401677758932607	-0.7725294
ZNF507	ZNF507	False	False	False	12.3615991334542	1	True	False	0.020491930850038913	-3.826350582672604	-0.3277665
ZNF510	ZNF510	False	False	False	4.90953695070004	1	True	False	0.008027712760615365	-4.473584200038061	-0.82811743
ZNF511	ZNF511	False	False	False	44.988585859314	1	True	False	0.09387128607050103	-3.4297151139949182	-0.021143196
ZNF512	ZNF512	False	False	False	12.5071177953846	1	True	False	0.0221365967851629	-3.7390482601657227	-0.26027653
ZNF512B	ZNF512B	False	False	False	4.64732659481285	1	True	False	0.007672527951085985	-4.217866110102166	-0.63043183
ZNF513	ZNF513	False	False	False	2.14303128341878	1	True	False	0.00663944483804927	-5.403514375086349	-1.54701
ZNF514	ZNF514	False	False	False	7.04505939133796	1	True	False	0.01689899513175921	-4.2580582906730005	-0.66150284
ZNF516	ZNF516	False	False	False	10.050965016375	1	True	False	0.024911677586418053	-3.6224108267676676	-0.17010869
ZNF518A	ZNF518A	False	False	False	36.7361509338291	1	True	False	0.06540191451120769	-3.0818019436330992	0.24781483
ZNF518B	ZNF518B	False	False	False	7.21418017894183	1	True	False	0.0174091727848996	-4.296569329063227	-0.69127417
ZNF519	ZNF519	False	False	False	6.66583674637644	1	True	False	0.006579848951415311	-3.9954114104606693	-0.4584608
ZNF521	ZNF521	False	False	False	7.16399496777205	1	True	False	0.006498045809602235	-2.881754619909578	0.4024636
ZNF524	ZNF524	False	False	False	18.5620044721893	1	True	False	0.05716868819956512	-3.6946772227077695	-0.225975
ZNF525	ZNF525	False	False	False	12.1091427640105	1	True	False	0.01722084520142961	-3.739123119006308	-0.2603344
ZNF526	ZNF526	False	False	False	4.42218641730004	1	True	False	0.010490171160399374	-4.9084458719788735	-1.164292
ZNF527	ZNF527	False	False	False	3.76554096298494	1	True	False	0.01310066173173569	-6.118897997540104	-2.100045
ZNF528	ZNF528	False	False	False	3.92714642414062	1	True	False	0.004400237987341361	-4.059877635949841	-0.50829715
ZNF529	ZNF529	False	False	False	11.9865614235295	1	True	False	0.029770658758417577	-4.2480994127222695	-0.653804
ZNF529-AS1	ZNF529-AS1	False	False	False	4.21640932240086	1	True	False	0.005178985893724821	-4.945998353664753	-1.1933223
ZNF530	ZNF530	False	False	False	5.01183992446638	1	True	False	0.009522662746034014	-3.5555790282266977	-0.11844365
ZNF532	ZNF532	False	False	False	2.98544956828301	1	True	False	0.005419529973180329	-3.802786321978843	-0.30954993
ZNF534	ZNF534	False	False	False	8.9574107839083	1	True	False	0.009538104857424703	-2.557556540641022	0.6530884
ZNF536	ZNF536	False	False	False	1.82808222569395	1	True	False	9.548010432876293e-05	-1.8792984041309777	1.1774231
ZNF540	ZNF540	False	False	False	1.52839672353247	1	True	False	0.002397338188244383	-5.11633071966226	-1.3249996
ZNF543	ZNF543	False	False	False	3.28296104220443	1	True	False	0.004043035255035302	-4.195810653112341	-0.6133816
ZNF544	ZNF544	False	False	False	20.2611467460897	1	True	False	0.04122124209570445	-3.668925086621132	-0.20606704
ZNF546	ZNF546	False	False	False	4.639187346099	1	True	False	0.004900109771485955	-3.7201362824747553	-0.24565642
ZNF548	ZNF548	False	False	False	8.05978358100636	1	True	False	0.015121699207322899	-5.074524496295706	-1.2926809
ZNF549	ZNF549	False	False	False	3.05214984491173	1	True	False	0.008661015697633632	-4.992826755547952	-1.2295235
ZNF550	ZNF550	False	False	False	5.03780410337269	1	True	False	0.015425902730822878	-4.613724277866932	-0.93645424
ZNF551	ZNF551	False	False	False	8.05037830431985	1	True	False	0.017471352747379112	-4.093014696590491	-0.5339141
ZNF552	ZNF552	False	False	False	4.04276206470976	1	True	False	0.008963088077530672	-5.398532912619117	-1.543159
ZNF554	ZNF554	False	False	False	1.61716614419266	1	True	False	0.0011675876163329847	-4.350441797711393	-0.7329209
ZNF555	ZNF555	False	False	False	2.40629703674187	1	True	False	0.0038517560522200703	-4.1121278972523205	-0.5486898
ZNF557	ZNF557	False	False	False	7.63697346275392	1	True	False	0.01182437022630287	-3.975995568290801	-0.4434512
ZNF558	ZNF558	False	False	False	3.00222603332811	1	True	False	0.007611978317433431	-5.629979744475487	-1.7220815
ZNF559	ZNF559	False	False	False	9.42881288264025	1	True	False	0.02044940529254631	-4.519645782494848	-0.86372584
ZNF561	ZNF561	False	False	False	8.20476028379697	1	True	False	0.021637295988421193	-5.208033398397912	-1.3958913
ZNF562	ZNF562	False	False	False	18.5063221767798	1	True	False	0.03163819408421935	-3.2782378367735716	0.09595794
ZNF563	ZNF563	False	False	False	2.11281714280741	1	True	False	0.004007805140925392	-4.777419038784375	-1.0630002
ZNF564	ZNF564	False	False	False	3.20769956264607	1	True	False	0.010423664896353272	-5.668166323831271	-1.751602
ZNF565	ZNF565	False	False	False	1.98573141970091	1	True	False	0.002472808526898168	-5.183428469351651	-1.3768702
ZNF566	ZNF566	False	False	False	7.78820264585088	1	True	False	0.014378696305478628	-4.2377250542890526	-0.645784
ZNF567	ZNF567	False	False	False	10.6871999612999	1	True	False	0.02536095659274332	-4.595577048089815	-0.9224253
ZNF568	ZNF568	False	False	False	6.09175536532243	1	True	False	0.014897450455057457	-5.629602693817933	-1.72179
ZNF569	ZNF569	False	False	False	7.57944409302766	1	True	False	0.01963778233776386	-5.54598277343731	-1.6571467
ZNF57	ZNF57	False	False	False	1.28550415623108	1	True	False	0.0012809700333300167	-5.000975594543421	-1.235823
ZNF570	ZNF570	False	False	False	5.5819789782366	1	True	False	0.008599026861367291	-4.011000348171787	-0.470512
ZNF571	ZNF571	False	False	False	2.70787410226699	1	True	False	0.01084744444926538	-5.956448588381074	-1.9744618
ZNF571-AS1	ZNF571-AS1	False	False	False	1.24947360518648	1	True	False	0.0009934075915135389	-4.492560281086542	-0.8427871
ZNF573	ZNF573	False	False	False	3.48324907741897	1	True	False	0.007709568453806826	-5.382721016163369	-1.5309354
ZNF574	ZNF574	False	False	False	5.61311542920726	1	True	False	0.01715367837574357	-5.143525703860147	-1.346023
ZNF575	ZNF575	False	False	False	1.00023634339572	1	True	False	0.0062432845054790735	-6.648673213198625	-2.5095935
ZNF576	ZNF576	False	False	False	7.73699172304609	1	True	False	0.012094223057315261	-4.4381366316996	-0.8007143
ZNF577	ZNF577	False	False	False	3.38659336358193	1	True	False	0.00818538660774637	-4.740754567091457	-1.0346564
ZNF578	ZNF578	False	False	False	1.74929389188104	1	True	False	0.005942500621219804	-4.9405009061997	-1.1890725
ZNF579	ZNF579	False	False	False	1.08374274783841	1	True	False	0.0033208247834462796	-6.269069096382823	-2.2161365
ZNF580	ZNF580	False	False	False	21.4692088077861	1	True	False	0.04268821842879947	-3.597074026153578	-0.15052181
ZNF581	ZNF581	False	False	False	25.6334646807861	1	True	False	0.06342212710247477	-3.3331051758938925	0.053542156
ZNF582	ZNF582	False	False	False	2.75544984293927	1	True	False	0.0043464927809828595	-5.550783497473287	-1.660858
ZNF582-AS1	ZNF582-AS1	False	False	False	1.32223781699804	1	True	False	0.002175029170884638	-5.270653570140268	-1.4443005
ZNF583	ZNF583	False	False	False	6.11251707141319	1	True	False	0.00952103066012346	-4.868081805805096	-1.1330881
ZNF584	ZNF584	False	False	False	5.72123727217162	1	True	False	0.011179044851883098	-3.625365703442729	-0.172393
ZNF585A	ZNF585A	False	False	False	6.69927988991476	1	True	False	0.010743441716761708	-3.3770742409069094	0.019551398
ZNF585B	ZNF585B	False	False	False	4.32041430930089	1	True	False	0.010200729836904824	-4.250623062207021	-0.6557549
ZNF586	ZNF586	False	False	False	8.22416837448478	1	True	False	0.022633029258820547	-5.126551957042585	-1.3329012
ZNF587	ZNF587	False	False	False	9.74231266958482	1	True	False	0.017785077793365238	-3.5522043841289332	-0.11583485
ZNF587B	ZNF587B	False	False	False	3.08883071004741	1	True	False	0.009518469042984784	-4.7007258790333095	-1.0037118
ZNF589	ZNF589	False	False	False	2.4013241961769	1	True	False	0.012591255862217814	-5.835955780714201	-1.8813134
ZNF592	ZNF592	False	False	False	9.90025534388463	1	True	False	0.02517427632712543	-4.7980863067760895	-1.0789773
ZNF593	ZNF593	False	False	False	38.4856709916588	1	True	True	0.07226049488152263	-2.4910479417545925	0.7045036
ZNF594	ZNF594	False	False	False	1.82871029179256	1	True	False	0.006012338726960087	-5.57100455846399	-1.6764901
ZNF595	ZNF595	False	False	False	8.20384957092139	1	True	False	0.012011682390347833	-4.039434358807726	-0.49249324
ZNF596	ZNF596	False	False	False	1.70426359070805	1	True	False	0.0007915317932850265	-4.55998148143049	-0.8949078
ZNF597	ZNF597	False	False	False	1.68268100965993	1	True	False	0.004538255369351686	-5.451226031365637	-1.583894
ZNF598	ZNF598	False	False	False	8.95949614119615	1	True	False	0.010672963548258833	-3.883493291943752	-0.3719413
ZNF599	ZNF599	False	False	False	2.77346201193447	1	True	False	0.007950983728713267	-4.915405113581297	-1.1696719
ZNF600	ZNF600	False	False	False	6.72749741457642	1	True	False	0.019353332304498736	-4.722694163444195	-1.0206946
ZNF605	ZNF605	False	False	False	9.07250542243548	1	True	False	0.02107619204257812	-4.165168997216962	-0.5896937
ZNF606	ZNF606	False	False	False	5.05796612911173	1	True	False	0.012066748706496142	-4.927555347390818	-1.1790648
ZNF607	ZNF607	False	False	False	3.8251213885832	1	True	False	0.006254649037359986	-3.77862616526788	-0.29087263
ZNF608	ZNF608	False	False	False	3.09387664027289	1	True	False	0.005293925525826492	-2.5707772743420243	0.642868
ZNF609	ZNF609	False	False	False	20.7373528538209	1	True	False	0.047044079978044745	-2.8138185868045515	0.45498225
ZNF611	ZNF611	False	False	False	7.75098906827493	1	True	False	0.02114942218362252	-5.110095516034096	-1.3201793
ZNF613	ZNF613	False	False	False	1.72673646211032	1	True	False	0.0008463608853322461	-3.6276547485566377	-0.17416257
ZNF614	ZNF614	False	False	False	6.0158121565943	1	True	False	0.010821112109441025	-4.218222990468548	-0.63070774
ZNF615	ZNF615	False	False	False	3.66013467168706	1	True	False	0.008536767031895364	-5.545582525155664	-1.6568373
ZNF616	ZNF616	False	False	False	1.7452136852274	1	True	False	0.005928598076468298	-5.211315252910899	-1.3984284
ZNF618	ZNF618	False	False	False	10.3833584786912	1	True	False	0.010645819334255253	-3.1286944097131117	0.21156411
ZNF619	ZNF619	False	False	False	1.74459227498941	1	True	False	0.0005052573242565869	-3.1595649345396053	0.18769932
ZNF620	ZNF620	False	False	False	6.01309595874876	1	True	False	0.00816537989585774	-3.344525003380864	0.044713937
ZNF621	ZNF621	False	False	False	9.69978177887831	1	True	False	0.018331428389159868	-3.395135395147106	0.005589028
ZNF622	ZNF622	False	False	False	25.102536740611	1	True	False	0.06718863837426933	-4.802854256367023	-1.0826632
ZNF623	ZNF623	False	False	False	3.26524461051402	1	True	False	0.013130228527203287	-5.55465160069899	-1.6638483
ZNF624	ZNF624	False	False	False	2.7351576024403	1	True	False	0.007880804714873303	-5.663957755974718	-1.7483486
ZNF625	ZNF625	False	False	False	2.07638970731224	1	True	False	0.0012555394483083006	-3.954762652432917	-0.42703685
ZNF626	ZNF626	False	False	False	8.37756318030921	1	True	False	0.009037176395318054	-3.793532843318931	-0.30239642
